=== Perf spikes (ms) ===
[  1065,7s f55674] InfluenceTick: 5,6 ms 
[  1065,7s f55675] FRAME: 51,4 ms gc0+0 gc1+0 gc2+0
[  1065,8s f55677] InfluenceTick: 6,1 ms 
[  1065,9s f55680] InfluenceTick: 5,7 ms 
[  1066,0s f55681] FRAME: 54,6 ms gc0+0 gc1+0 gc2+0
[  1066,0s f55682] InfluenceTick: 5,2 ms 
[  1066,1s f55683] FRAME: 59,3 ms gc0+0 gc1+0 gc2+0
[  1066,1s f55683] AIThink: 11,6 ms brains 1
[  1066,1s f55684] FRAME: 63,9 ms gc0+0 gc1+0 gc2+0
[  1066,2s f55684] InfluenceTick: 5,8 ms 
[  1066,2s f55685] FRAME: 55,6 ms gc0+0 gc1+0 gc2+0
[  1066,3s f55687] InfluenceTick: 5,1 ms 
[  1066,3s f55688] FRAME: 54,7 ms gc0+0 gc1+0 gc2+0
[  1066,4s f55690] InfluenceTick: 6,1 ms 
[  1066,4s f55691] FRAME: 51,9 ms gc0+0 gc1+0 gc2+0
[  1066,5s f55693] InfluenceTick: 5,1 ms 
[  1066,6s f55694] FRAME: 62,7 ms gc0+0 gc1+0 gc2+0
[  1066,7s f55696] InfluenceTick: 6,1 ms 
[  1066,7s f55697] FRAME: 56,6 ms gc0+0 gc1+0 gc2+0
[  1066,8s f55699] InfluenceTick: 5,5 ms 
[  1066,8s f55700] FRAME: 51,2 ms gc0+0 gc1+0 gc2+0
[  1066,9s f55701] AIThink: 12,6 ms brains 1
[  1066,9s f55702] FRAME: 52,8 ms gc0+0 gc1+0 gc2+0
[  1066,9s f55702] InfluenceTick: 6,0 ms 
[  1066,9s f55703] FRAME: 56,4 ms gc0+0 gc1+0 gc2+0
[  1067,0s f55704] FRAME: 59,8 ms gc0+0 gc1+0 gc2+0
[  1067,0s f55704] InfluenceTick: 5,4 ms 
[  1067,1s f55705] FRAME: 61,4 ms gc0+0 gc1+0 gc2+0
[  1067,3s f55710] InfluenceTick: 5,7 ms 
[  1067,3s f55710] AIThink: 12,1 ms brains 1
[  1067,3s f55711] FRAME: 67,0 ms gc0+1 gc1+1 gc2+1
[  1067,4s f55712] InfluenceTick: 5,3 ms 
[  1067,4s f55712] HutIncome: 16,9 ms huts 73
[  1067,4s f55713] FRAME: 79,8 ms gc0+0 gc1+0 gc2+0
[  1067,5s f55713] AIThink: 11,7 ms brains 1
[  1067,5s f55714] InfluenceTick: 6,2 ms 
[  1067,5s f55715] FRAME: 57,7 ms gc0+0 gc1+0 gc2+0
[  1067,6s f55717] InfluenceTick: 5,4 ms 
[  1067,7s f55718] FRAME: 52,0 ms gc0+0 gc1+0 gc2+0
[  1067,8s f55723] InfluenceTick: 5,3 ms 
[  1068,0s f55726] InfluenceTick: 5,1 ms 
[  1068,1s f55729] InfluenceTick: 5,9 ms 
[  1068,2s f55732] InfluenceTick: 5,2 ms 
[  1068,2s f55733] FRAME: 62,6 ms gc0+0 gc1+0 gc2+0
[  1068,3s f55733] AIThink: 10,1 ms brains 1
[  1068,3s f55734] InfluenceTick: 5,2 ms 
[  1068,4s f55737] InfluenceTick: 5,8 ms 
[  1068,5s f55738] FRAME: 53,2 ms gc0+0 gc1+0 gc2+0
[  1068,5s f55740] InfluenceTick: 5,3 ms 
[  1068,6s f55741] FRAME: 60,5 ms gc0+0 gc1+0 gc2+0
[  1068,9s f55750] InfluenceTick: 5,3 ms 
[  1068,9s f55751] FRAME: 50,1 ms gc0+0 gc1+0 gc2+0
[  1069,1s f55754] FRAME: 56,8 ms gc0+0 gc1+0 gc2+0
[  1069,1s f55755] InfluenceTick: 5,9 ms 
[  1069,2s f55756] FRAME: 55,5 ms gc0+0 gc1+0 gc2+0
[  1069,3s f55758] AIThink: 9,8 ms brains 1
[  1069,3s f55759] FRAME: 57,4 ms gc0+0 gc1+0 gc2+0
[  1069,4s f55761] InfluenceTick: 5,0 ms 
[  1069,4s f55762] FRAME: 54,6 ms gc0+0 gc1+0 gc2+0
[  1069,4s f55762] HutIncome: 17,9 ms huts 73
[  1069,5s f55763] FRAME: 52,5 ms gc0+0 gc1+0 gc2+0
[  1069,5s f55763] InfluenceTick: 5,5 ms 
[  1069,5s f55764] FRAME: 52,0 ms gc0+0 gc1+0 gc2+0
[  1069,6s f55764] AIThink: 16,9 ms brains 2
[  1069,6s f55765] FRAME: 72,0 ms gc0+0 gc1+0 gc2+0
[  1069,6s f55765] InfluenceTick: 6,0 ms 
[  1069,6s f55766] FRAME: 58,5 ms gc0+0 gc1+0 gc2+0
[  1069,7s f55768] InfluenceTick: 5,8 ms 
[  1069,8s f55769] FRAME: 52,0 ms gc0+0 gc1+0 gc2+0
[  1069,9s f55771] InfluenceTick: 5,2 ms 
[  1070,0s f55774] InfluenceTick: 7,1 ms 
[  1070,0s f55775] FRAME: 76,4 ms gc0+0 gc1+0 gc2+0
[  1070,1s f55776] InfluenceTick: 6,1 ms 
[  1070,1s f55777] FRAME: 55,2 ms gc0+0 gc1+0 gc2+0
[  1070,2s f55779] InfluenceTick: 5,7 ms 
[  1070,3s f55780] FRAME: 50,8 ms gc0+0 gc1+0 gc2+0
[  1070,4s f55782] InfluenceTick: 5,2 ms 
[  1070,4s f55783] FRAME: 69,2 ms gc0+0 gc1+0 gc2+0
[  1070,4s f55783] AIThink: 11,7 ms brains 1
[  1070,5s f55784] FRAME: 55,7 ms gc0+0 gc1+0 gc2+0
[  1070,5s f55784] InfluenceTick: 6,0 ms 
[  1070,5s f55785] FRAME: 64,1 ms gc0+0 gc1+0 gc2+0
[  1070,6s f55786] InfluenceTick: 5,4 ms 
[  1070,6s f55787] FRAME: 53,6 ms gc0+0 gc1+0 gc2+0
[  1070,7s f55788] FRAME: 54,7 ms gc0+1 gc1+1 gc2+1
[  1070,7s f55788] InfluenceTick: 5,6 ms 
[  1070,7s f55789] FRAME: 57,4 ms gc0+0 gc1+0 gc2+0
[  1070,8s f55791] InfluenceTick: 6,1 ms 
[  1070,8s f55792] FRAME: 52,1 ms gc0+0 gc1+0 gc2+0
[  1070,9s f55794] InfluenceTick: 6,4 ms 
[  1071,0s f55795] FRAME: 55,9 ms gc0+0 gc1+0 gc2+0
[  1071,1s f55797] InfluenceTick: 5,6 ms 
[  1071,1s f55798] FRAME: 50,6 ms gc0+0 gc1+0 gc2+0
[  1071,2s f55800] InfluenceTick: 5,9 ms 
[  1071,2s f55801] FRAME: 69,8 ms gc0+0 gc1+0 gc2+0
[  1071,3s f55802] InfluenceTick: 5,5 ms 
[  1071,3s f55803] FRAME: 52,4 ms gc0+0 gc1+0 gc2+0
[  1071,4s f55805] InfluenceTick: 6,0 ms 
[  1071,4s f55806] FRAME: 52,9 ms gc0+0 gc1+0 gc2+0
[  1071,5s f55806] HutIncome: 17,2 ms huts 73
[  1071,5s f55807] FRAME: 50,0 ms gc0+0 gc1+0 gc2+0
[  1071,6s f55810] InfluenceTick: 5,8 ms 
[  1071,7s f55810] AIThink: 11,7 ms brains 2
[  1071,7s f55811] FRAME: 90,9 ms gc0+0 gc1+0 gc2+0
[  1071,7s f55812] InfluenceTick: 5,6 ms 
[  1071,9s f55815] InfluenceTick: 5,8 ms 
[  1071,9s f55816] FRAME: 50,4 ms gc0+0 gc1+0 gc2+0
[  1072,0s f55818] InfluenceTick: 5,7 ms 
[  1072,0s f55819] FRAME: 64,5 ms gc0+0 gc1+0 gc2+0
[  1072,1s f55820] FRAME: 55,1 ms gc0+0 gc1+0 gc2+0
[  1072,1s f55820] InfluenceTick: 5,4 ms 
[  1072,1s f55821] FRAME: 51,5 ms gc0+0 gc1+0 gc2+0
[  1072,2s f55823] InfluenceTick: 5,6 ms 
[  1072,2s f55824] FRAME: 51,2 ms gc0+0 gc1+0 gc2+0
[  1072,3s f55826] InfluenceTick: 5,6 ms 
[  1072,4s f55827] FRAME: 52,5 ms gc0+0 gc1+0 gc2+0
[  1072,5s f55829] InfluenceTick: 5,1 ms 
[  1072,5s f55830] FRAME: 61,8 ms gc0+0 gc1+0 gc2+0
[  1072,6s f55832] InfluenceTick: 5,6 ms 
[  1072,6s f55832] AIThink: 9,6 ms brains 1
[  1072,6s f55833] FRAME: 61,5 ms gc0+0 gc1+0 gc2+0
[  1072,7s f55835] InfluenceTick: 5,4 ms 
[  1072,8s f55838] InfluenceTick: 6,1 ms 
[  1072,8s f55839] FRAME: 50,9 ms gc0+0 gc1+0 gc2+0
[  1073,0s f55842] FRAME: 51,0 ms gc0+0 gc1+0 gc2+0
[  1073,1s f55844] InfluenceTick: 6,1 ms 
[  1073,1s f55845] FRAME: 58,3 ms gc0+0 gc1+0 gc2+0
[  1073,2s f55847] InfluenceTick: 6,0 ms 
[  1073,2s f55848] FRAME: 55,3 ms gc0+0 gc1+0 gc2+0
[  1073,3s f55849] InfluenceTick: 5,8 ms 
[  1073,3s f55850] FRAME: 56,2 ms gc0+0 gc1+0 gc2+0
[  1073,4s f55852] InfluenceTick: 5,2 ms 
[  1073,5s f55853] HutIncome: 24,5 ms huts 73
[  1073,5s f55854] FRAME: 63,7 ms gc0+0 gc1+0 gc2+0
[  1073,6s f55854] InfluenceTick: 6,3 ms 
[  1073,6s f55855] FRAME: 58,8 ms gc0+0 gc1+0 gc2+0
[  1073,7s f55857] InfluenceTick: 5,5 ms 
[  1073,7s f55858] FRAME: 60,9 ms gc0+0 gc1+0 gc2+0
[  1073,7s f55858] AIThink: 11,9 ms brains 1
[  1073,8s f55859] FRAME: 61,9 ms gc0+0 gc1+0 gc2+0
[  1073,8s f55859] InfluenceTick: 5,8 ms 
[  1073,8s f55860] FRAME: 60,0 ms gc0+0 gc1+0 gc2+0
[  1073,9s f55862] InfluenceTick: 6,1 ms 
[  1073,9s f55863] FRAME: 53,7 ms gc0+0 gc1+0 gc2+0
[  1074,0s f55864] FRAME: 53,6 ms gc0+0 gc1+0 gc2+0
[  1074,0s f55864] InfluenceTick: 5,3 ms 
[  1074,0s f55864] AIThink: 10,8 ms brains 2
[  1074,1s f55865] FRAME: 69,2 ms gc0+0 gc1+0 gc2+0
[  1074,1s f55866] FRAME: 51,1 ms gc0+0 gc1+0 gc2+0
[  1074,1s f55866] InfluenceTick: 5,9 ms 
[  1074,2s f55867] FRAME: 53,1 ms gc0+0 gc1+0 gc2+0
[  1074,3s f55869] InfluenceTick: 5,8 ms 
[  1074,3s f55870] FRAME: 52,0 ms gc0+0 gc1+0 gc2+0
[  1074,4s f55872] InfluenceTick: 5,5 ms 
[  1074,4s f55873] FRAME: 55,7 ms gc0+0 gc1+0 gc2+0
[  1074,5s f55875] InfluenceTick: 5,3 ms 
[  1074,6s f55876] FRAME: 65,7 ms gc0+0 gc1+0 gc2+0
[  1074,6s f55878] InfluenceTick: 6,2 ms 
[  1074,7s f55879] FRAME: 51,9 ms gc0+0 gc1+0 gc2+0
[  1074,7s f55880] AIThink: 10,9 ms brains 1
[  1074,8s f55881] InfluenceTick: 5,8 ms 
[  1074,8s f55882] FRAME: 50,8 ms gc0+0 gc1+0 gc2+0
[  1074,9s f55884] InfluenceTick: 5,8 ms 
[  1074,9s f55885] FRAME: 53,0 ms gc0+0 gc1+0 gc2+0
[  1075,0s f55886] InfluenceTick: 5,8 ms 
[  1075,0s f55887] FRAME: 68,8 ms gc0+1 gc1+1 gc2+1
[  1075,1s f55888] InfluenceTick: 5,8 ms 
[  1075,1s f55889] FRAME: 54,1 ms gc0+0 gc1+0 gc2+0
[  1075,2s f55891] InfluenceTick: 5,5 ms 
[  1075,2s f55892] FRAME: 52,5 ms gc0+0 gc1+0 gc2+0
[  1075,3s f55894] InfluenceTick: 5,6 ms 
[  1075,5s f55897] InfluenceTick: 6,1 ms 
[  1075,5s f55898] FRAME: 55,2 ms gc0+0 gc1+0 gc2+0
[  1075,5s f55898] HutIncome: 19,5 ms huts 73
[  1075,5s f55899] FRAME: 54,5 ms gc0+0 gc1+0 gc2+0
[  1075,6s f55899] InfluenceTick: 6,0 ms 
[  1075,6s f55900] FRAME: 56,3 ms gc0+0 gc1+0 gc2+0
[  1075,7s f55902] InfluenceTick: 5,8 ms 
[  1075,7s f55903] FRAME: 53,4 ms gc0+0 gc1+0 gc2+0
[  1075,8s f55904] FRAME: 53,1 ms gc0+0 gc1+0 gc2+0
[  1075,8s f55904] InfluenceTick: 5,4 ms 
[  1075,8s f55905] FRAME: 72,3 ms gc0+0 gc1+0 gc2+0
[  1075,9s f55906] InfluenceTick: 5,4 ms 
[  1075,9s f55907] FRAME: 52,3 ms gc0+0 gc1+0 gc2+0
[  1076,0s f55909] InfluenceTick: 5,4 ms 
[  1076,1s f55910] FRAME: 58,5 ms gc0+0 gc1+0 gc2+0
[  1076,2s f55912] InfluenceTick: 5,6 ms 
[  1076,2s f55913] FRAME: 53,7 ms gc0+1 gc1+1 gc2+1
[  1076,3s f55914] InfluenceTick: 6,2 ms 
[  1076,3s f55915] FRAME: 57,8 ms gc0+0 gc1+0 gc2+0
[  1076,4s f55917] InfluenceTick: 6,1 ms 
[  1076,4s f55918] FRAME: 53,1 ms gc0+0 gc1+0 gc2+0
[  1076,4s f55918] AIThink: 12,4 ms brains 1
[  1076,5s f55919] InfluenceTick: 5,7 ms 
[  1076,5s f55920] FRAME: 52,1 ms gc0+0 gc1+0 gc2+0
[  1076,6s f55922] InfluenceTick: 6,2 ms 
[  1076,6s f55923] FRAME: 56,4 ms gc0+0 gc1+0 gc2+0
[  1076,7s f55924] FRAME: 55,1 ms gc0+0 gc1+0 gc2+0
[  1076,7s f55924] InfluenceTick: 6,4 ms 
[  1076,8s f55925] FRAME: 57,5 ms gc0+0 gc1+0 gc2+0
[  1076,8s f55927] InfluenceTick: 6,0 ms 
[  1076,9s f55928] FRAME: 52,4 ms gc0+0 gc1+0 gc2+0
[  1076,9s f55928] AIThink: 10,6 ms brains 1
[  1077,0s f55930] InfluenceTick: 5,3 ms 
[  1077,1s f55933] InfluenceTick: 5,3 ms 
[  1077,1s f55934] FRAME: 63,4 ms gc0+0 gc1+0 gc2+0
[  1077,2s f55936] InfluenceTick: 5,6 ms 
[  1077,2s f55937] FRAME: 53,2 ms gc0+0 gc1+0 gc2+0
[  1077,3s f55939] InfluenceTick: 5,3 ms 
[  1077,5s f55942] InfluenceTick: 5,0 ms 
[  1077,6s f55944] HutIncome: 19,3 ms huts 73
[  1077,6s f55945] FRAME: 54,1 ms gc0+0 gc1+0 gc2+0
[  1077,6s f55945] InfluenceTick: 6,6 ms 
[  1077,6s f55946] FRAME: 59,1 ms gc0+0 gc1+0 gc2+0
[  1077,7s f55948] InfluenceTick: 5,6 ms 
[  1077,8s f55949] FRAME: 51,6 ms gc0+0 gc1+0 gc2+0
[  1077,9s f55951] InfluenceTick: 6,1 ms 
[  1077,9s f55952] FRAME: 52,0 ms gc0+0 gc1+0 gc2+0
[  1077,9s f55952] AIThink: 12,0 ms brains 1
[  1078,0s f55953] InfluenceTick: 5,1 ms 
[  1078,0s f55954] FRAME: 65,8 ms gc0+0 gc1+0 gc2+0
[  1078,1s f55955] InfluenceTick: 5,7 ms 
[  1078,1s f55956] FRAME: 62,6 ms gc0+0 gc1+0 gc2+0
[  1078,2s f55958] InfluenceTick: 6,2 ms 
[  1078,2s f55959] FRAME: 55,1 ms gc0+0 gc1+0 gc2+0
[  1078,3s f55961] InfluenceTick: 5,2 ms 
[  1078,4s f55964] InfluenceTick: 5,2 ms 
[  1078,5s f55966] AIThink: 13,2 ms brains 1
[  1078,6s f55967] InfluenceTick: 6,8 ms 
[  1078,6s f55968] FRAME: 54,6 ms gc0+0 gc1+0 gc2+0
[  1078,7s f55969] InfluenceTick: 5,5 ms 
[  1078,7s f55970] FRAME: 57,4 ms gc0+0 gc1+0 gc2+0
[  1078,8s f55972] FRAME: 54,3 ms gc0+0 gc1+0 gc2+0
[  1078,8s f55972] InfluenceTick: 6,1 ms 
[  1078,8s f55972] AIThink: 11,7 ms brains 1
[  1078,9s f55973] FRAME: 66,0 ms gc0+0 gc1+0 gc2+0
[  1078,9s f55975] InfluenceTick: 6,2 ms 
[  1079,0s f55976] FRAME: 56,4 ms gc0+0 gc1+0 gc2+0
[  1079,0s f55977] InfluenceTick: 5,6 ms 
[  1079,1s f55977] AIThink: 10,1 ms brains 1
[  1079,1s f55978] FRAME: 72,1 ms gc0+0 gc1+0 gc2+0
[  1079,2s f55979] InfluenceTick: 5,7 ms 
[  1079,2s f55980] FRAME: 57,1 ms gc0+0 gc1+0 gc2+0
[  1079,3s f55981] InfluenceTick: 5,6 ms 
[  1079,3s f55982] FRAME: 57,0 ms gc0+0 gc1+0 gc2+0
[  1079,4s f55984] InfluenceTick: 6,0 ms 
[  1079,4s f55985] FRAME: 51,2 ms gc0+0 gc1+0 gc2+0
[  1079,5s f55987] InfluenceTick: 5,8 ms 
[  1079,5s f55988] FRAME: 53,3 ms gc0+1 gc1+1 gc2+1
[  1079,6s f55989] HutIncome: 16,5 ms huts 73
[  1079,6s f55990] FRAME: 60,1 ms gc0+0 gc1+0 gc2+0
[  1079,7s f55990] InfluenceTick: 5,6 ms 
[  1079,7s f55991] FRAME: 69,7 ms gc0+0 gc1+0 gc2+0
[  1079,8s f55992] InfluenceTick: 5,5 ms 
[  1079,8s f55993] FRAME: 55,2 ms gc0+0 gc1+0 gc2+0
[  1079,9s f55995] InfluenceTick: 5,4 ms 
[  1079,9s f55996] FRAME: 52,0 ms gc0+0 gc1+0 gc2+0
[  1080,0s f55998] InfluenceTick: 6,0 ms 
[  1080,0s f55999] FRAME: 61,5 ms gc0+0 gc1+0 gc2+0
[  1080,1s f56000] FRAME: 56,1 ms gc0+0 gc1+0 gc2+0
[  1080,1s f56000] InfluenceTick: 5,8 ms 
[  1080,1s f56001] FRAME: 52,7 ms gc0+0 gc1+0 gc2+0
[  1080,2s f56003] InfluenceTick: 6,2 ms 
[  1080,3s f56004] FRAME: 52,6 ms gc0+0 gc1+0 gc2+0
[  1080,4s f56006] InfluenceTick: 5,8 ms 
[  1080,4s f56007] FRAME: 53,7 ms gc0+0 gc1+0 gc2+0
[  1080,5s f56009] InfluenceTick: 5,8 ms 
[  1080,5s f56010] FRAME: 67,6 ms gc0+0 gc1+0 gc2+0
[  1080,6s f56011] InfluenceTick: 6,2 ms 
[  1080,6s f56012] FRAME: 53,9 ms gc0+0 gc1+0 gc2+0
[  1080,7s f56014] InfluenceTick: 6,3 ms 
[  1080,7s f56015] FRAME: 57,3 ms gc0+0 gc1+0 gc2+0
[  1080,8s f56016] InfluenceTick: 5,7 ms 
[  1080,8s f56017] FRAME: 50,6 ms gc0+0 gc1+0 gc2+0
[  1080,9s f56019] InfluenceTick: 5,0 ms 
[  1081,0s f56020] FRAME: 50,2 ms gc0+0 gc1+0 gc2+0
[  1081,1s f56022] InfluenceTick: 5,6 ms 
[  1081,2s f56025] InfluenceTick: 5,8 ms 
[  1081,2s f56025] AIThink: 10,5 ms brains 1
[  1081,2s f56026] FRAME: 70,3 ms gc0+0 gc1+0 gc2+0
[  1081,3s f56026] AIThink: 11,4 ms brains 1
[  1081,3s f56027] InfluenceTick: 5,9 ms 
[  1081,3s f56028] FRAME: 65,2 ms gc0+0 gc1+0 gc2+0
[  1081,4s f56029] InfluenceTick: 5,8 ms 
[  1081,5s f56032] InfluenceTick: 6,0 ms 
[  1081,6s f56033] FRAME: 54,8 ms gc0+0 gc1+0 gc2+0
[  1081,6s f56034] HutIncome: 17,2 ms huts 73
[  1081,6s f56035] FRAME: 58,5 ms gc0+0 gc1+0 gc2+0
[  1081,7s f56035] InfluenceTick: 5,5 ms 
[  1081,7s f56036] FRAME: 59,1 ms gc0+0 gc1+0 gc2+0
[  1081,8s f56037] InfluenceTick: 6,0 ms 
[  1081,8s f56038] FRAME: 53,4 ms gc0+0 gc1+0 gc2+0
[  1081,9s f56040] InfluenceTick: 6,1 ms 
[  1081,9s f56041] FRAME: 59,8 ms gc0+0 gc1+0 gc2+0
[  1082,0s f56043] InfluenceTick: 5,8 ms 
[  1082,1s f56044] FRAME: 63,3 ms gc0+0 gc1+0 gc2+0
[  1082,1s f56044] AIThink: 14,2 ms brains 1
[  1082,1s f56045] FRAME: 53,5 ms gc0+0 gc1+0 gc2+0
[  1082,2s f56045] InfluenceTick: 5,5 ms 
[  1082,2s f56046] FRAME: 71,0 ms gc0+0 gc1+0 gc2+0
[  1082,3s f56047] InfluenceTick: 5,7 ms 
[  1082,3s f56048] FRAME: 53,7 ms gc0+0 gc1+0 gc2+0
[  1082,4s f56050] InfluenceTick: 5,7 ms 
[  1082,4s f56051] FRAME: 51,8 ms gc0+0 gc1+0 gc2+0
[  1082,5s f56053] InfluenceTick: 5,3 ms 
[  1082,6s f56056] InfluenceTick: 5,9 ms 
[  1082,7s f56057] FRAME: 58,7 ms gc0+0 gc1+0 gc2+0
[  1082,8s f56059] InfluenceTick: 6,1 ms 
[  1082,8s f56060] FRAME: 54,1 ms gc0+0 gc1+0 gc2+0
[  1082,9s f56062] InfluenceTick: 6,0 ms 
[  1082,9s f56063] FRAME: 56,0 ms gc0+0 gc1+0 gc2+0
[  1083,0s f56065] InfluenceTick: 5,9 ms 
[  1083,1s f56065] AIThink: 12,9 ms brains 1
[  1083,1s f56066] FRAME: 96,2 ms gc0+1 gc1+1 gc2+1
[  1083,2s f56067] InfluenceTick: 5,1 ms 
[  1083,3s f56070] InfluenceTick: 6,3 ms 
[  1083,3s f56071] FRAME: 53,9 ms gc0+0 gc1+0 gc2+0
[  1083,4s f56073] InfluenceTick: 5,8 ms 
[  1083,4s f56074] FRAME: 51,0 ms gc0+0 gc1+0 gc2+0
[  1083,4s f56074] AIThink: 11,1 ms brains 1
[  1083,5s f56075] FRAME: 65,7 ms gc0+0 gc1+0 gc2+0
[  1083,5s f56075] InfluenceTick: 6,7 ms 
[  1083,5s f56076] FRAME: 61,2 ms gc0+0 gc1+0 gc2+0
[  1083,6s f56076] AIThink: 10,9 ms brains 1
[  1083,6s f56077] InfluenceTick: 5,6 ms 
[  1083,6s f56078] FRAME: 53,6 ms gc0+0 gc1+0 gc2+0
[  1083,7s f56078] HutIncome: 19,4 ms huts 73
[  1083,7s f56079] FRAME: 68,1 ms gc0+0 gc1+0 gc2+0
[  1083,7s f56079] InfluenceTick: 5,5 ms 
[  1083,8s f56080] FRAME: 62,1 ms gc0+0 gc1+0 gc2+0
[  1083,9s f56082] InfluenceTick: 5,8 ms 
[  1083,9s f56083] FRAME: 65,1 ms gc0+0 gc1+0 gc2+0
[  1084,0s f56084] InfluenceTick: 5,3 ms 
[  1084,0s f56085] FRAME: 56,8 ms gc0+0 gc1+0 gc2+0
[  1084,1s f56086] InfluenceTick: 5,2 ms 
[  1084,1s f56087] FRAME: 57,6 ms gc0+0 gc1+0 gc2+0
[  1084,2s f56089] InfluenceTick: 5,8 ms 
[  1084,2s f56089] AIThink: 12,0 ms brains 1
[  1084,2s f56090] FRAME: 68,4 ms gc0+0 gc1+0 gc2+0
[  1084,3s f56091] FRAME: 54,9 ms gc0+0 gc1+0 gc2+0
[  1084,3s f56091] InfluenceTick: 5,9 ms 
[  1084,3s f56092] FRAME: 61,2 ms gc0+1 gc1+1 gc2+1
[  1084,4s f56094] InfluenceTick: 5,8 ms 
[  1084,5s f56095] FRAME: 50,6 ms gc0+0 gc1+0 gc2+0
[  1084,5s f56097] InfluenceTick: 5,1 ms 
[  1084,6s f56098] FRAME: 52,4 ms gc0+0 gc1+0 gc2+0
[  1084,7s f56100] InfluenceTick: 6,3 ms 
[  1084,7s f56101] FRAME: 71,6 ms gc0+0 gc1+0 gc2+0
[  1084,8s f56102] InfluenceTick: 5,6 ms 
[  1084,8s f56103] FRAME: 63,5 ms gc0+0 gc1+0 gc2+0
[  1084,9s f56104] InfluenceTick: 6,7 ms 
[  1084,9s f56105] FRAME: 58,4 ms gc0+0 gc1+0 gc2+0
[  1085,0s f56106] InfluenceTick: 6,2 ms 
[  1085,0s f56107] FRAME: 63,4 ms gc0+0 gc1+0 gc2+0
[  1085,1s f56108] FRAME: 53,2 ms gc0+0 gc1+0 gc2+0
[  1085,1s f56108] InfluenceTick: 5,6 ms 
[  1085,2s f56109] FRAME: 68,5 ms gc0+0 gc1+0 gc2+0
[  1085,2s f56110] InfluenceTick: 5,1 ms 
[  1085,3s f56111] AIThink: 14,2 ms brains 1
[  1085,3s f56112] FRAME: 51,7 ms gc0+0 gc1+0 gc2+0
[  1085,3s f56112] InfluenceTick: 6,2 ms 
[  1085,3s f56113] FRAME: 56,8 ms gc0+0 gc1+0 gc2+0
[  1085,4s f56115] InfluenceTick: 5,9 ms 
[  1085,5s f56116] FRAME: 57,4 ms gc0+0 gc1+0 gc2+0
[  1085,6s f56118] InfluenceTick: 5,9 ms 
[  1085,6s f56119] FRAME: 71,6 ms gc0+0 gc1+0 gc2+0
[  1085,6s f56119] AIThink: 10,0 ms brains 1
[  1085,7s f56120] FRAME: 57,9 ms gc0+1 gc1+1 gc2+1
[  1085,7s f56120] InfluenceTick: 5,5 ms 
[  1085,7s f56120] HutIncome: 17,8 ms huts 73
[  1085,8s f56121] FRAME: 72,7 ms gc0+0 gc1+0 gc2+0
[  1085,8s f56122] InfluenceTick: 5,4 ms 
[  1085,8s f56123] FRAME: 53,7 ms gc0+0 gc1+0 gc2+0
[  1086,0s f56125] InfluenceTick: 5,6 ms 
[  1086,0s f56125] AIThink: 10,2 ms brains 1
[  1086,0s f56126] FRAME: 73,6 ms gc0+0 gc1+0 gc2+0
[  1086,1s f56127] InfluenceTick: 5,2 ms 
[  1086,1s f56128] FRAME: 59,0 ms gc0+0 gc1+0 gc2+0
[  1086,2s f56129] InfluenceTick: 5,9 ms 
[  1086,2s f56130] FRAME: 55,3 ms gc0+0 gc1+0 gc2+0
[  1086,3s f56132] InfluenceTick: 5,9 ms 
[  1086,3s f56133] FRAME: 54,8 ms gc0+0 gc1+0 gc2+0
[  1086,4s f56135] FRAME: 58,6 ms gc0+0 gc1+0 gc2+0
[  1086,4s f56135] InfluenceTick: 5,8 ms 
[  1086,5s f56136] FRAME: 59,7 ms gc0+0 gc1+0 gc2+0
[  1086,6s f56138] InfluenceTick: 7,0 ms 
[  1086,6s f56139] FRAME: 63,0 ms gc0+0 gc1+0 gc2+0
[  1086,7s f56140] InfluenceTick: 6,3 ms 
[  1086,7s f56141] FRAME: 58,2 ms gc0+0 gc1+0 gc2+0
[  1086,8s f56143] InfluenceTick: 6,0 ms 
[  1086,8s f56144] FRAME: 69,1 ms gc0+0 gc1+0 gc2+0
[  1086,9s f56145] InfluenceTick: 5,9 ms 
[  1086,9s f56146] FRAME: 60,5 ms gc0+0 gc1+0 gc2+0
[  1087,0s f56147] InfluenceTick: 5,8 ms 
[  1087,0s f56148] FRAME: 60,6 ms gc0+0 gc1+0 gc2+0
[  1087,1s f56149] InfluenceTick: 5,7 ms 
[  1087,2s f56150] FRAME: 60,0 ms gc0+0 gc1+0 gc2+0
[  1087,2s f56152] FRAME: 52,5 ms gc0+0 gc1+0 gc2+0
[  1087,3s f56152] InfluenceTick: 5,6 ms 
[  1087,3s f56153] FRAME: 50,6 ms gc0+0 gc1+0 gc2+0
[  1087,4s f56155] InfluenceTick: 5,8 ms 
[  1087,4s f56156] FRAME: 51,3 ms gc0+0 gc1+0 gc2+0
[  1087,5s f56158] InfluenceTick: 6,4 ms 
[  1087,5s f56159] FRAME: 60,9 ms gc0+0 gc1+0 gc2+0
[  1087,6s f56160] InfluenceTick: 5,1 ms 
[  1087,7s f56161] FRAME: 74,9 ms gc0+0 gc1+0 gc2+0
[  1087,7s f56162] InfluenceTick: 5,9 ms 
[  1087,8s f56162] HutIncome: 17,6 ms huts 73
[  1087,8s f56163] FRAME: 80,5 ms gc0+0 gc1+0 gc2+0
[  1087,8s f56163] AIThink: 10,4 ms brains 1
